match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_id,country_name,competition_name,season_id,season_name,home_team_id,home_team_name,home_team_gender,home_team_group,home_team_country_id,home_team_country_name,home_team_managers_id,home_team_managers_name,home_team_managers_nickname,home_team_managers_dob,home_team_managers_country_id,home_team_managers_country_name,away_team_id,away_team_name,away_team_gender,away_team_group,away_team_country_id,away_team_country_name,away_team_managers_id,away_team_managers_name,away_team_managers_nickname,away_team_managers_dob,away_team_managers_country_id,away_team_managers_country_name,metadata_data_version,metadata_shot_fidelity_version,metadata_xy_fidelity_version,competition_stage_id,competition_stage_name,stadium_id,stadium_name,stadium_country_id,stadium_country_name,referee_id,referee_name,referee_country_id,referee_country_name,competition_description,competition_gender
3773386,2020-10-31,2020-10-31 21:00:00,1,1,available,available,2023-07-25 03:54:59.280826,2023-07-25 04:25:41.348202,8,11,Spain,La Liga,90,2020/2021,206,Deportivo Alavés,male,,214,Spain,234.0,Pablo Javier Machín Díez,Pablo Machín,1975-04-07,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,348.0,Estadio de Mendizorroza,214.0,Spain,,,,,male_la_liga_2020_2021,male
3773565,2021-01-09,2021-01-09 18:30:00,0,4,available,available,2023-07-25 03:51:37.437064,2023-07-25 04:30:16.058384,18,11,Spain,La Liga,90,2020/2021,1049,Granada,male,,214,Spain,1597.0,Diego Martínez Penas,Diego Martínez Penas,1980-12-16,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,4667.0,Estadio Nuevo Los Cármenes,214.0,Spain,2602.0,Ricardo De Burgos Bengoetxea,214.0,Spain,male_la_liga_2020_2021,male
3773457,2021-05-16,2021-05-16 18:30:00,1,2,available,available,2022-12-02 09:26:39.496362,2023-04-27 23:03:53.506485,37,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,209,Celta Vigo,male,,214,Spain,2886.0,Eduardo Germán Coudet,Eduardo Coudet,1974-09-12,11.0,Argentina,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2020_2021,male
3773631,2021-02-07,2021-02-07 21:00:00,2,3,available,available,2023-07-25 03:47:44.278651,2023-07-25 03:56:34.733180,22,11,Spain,La Liga,90,2020/2021,218,Real Betis,male,,214,Spain,733.0,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45.0,Chile,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,352.0,Estadio Benito Villamarín,214.0,Spain,,,,,male_la_liga_2020_2021,male
3773665,2021-03-06,2021-03-06 21:00:00,0,2,available,available,2022-12-02 08:46:42.897589,2023-04-28 02:57:03.412841,26,11,Spain,La Liga,90,2020/2021,422,Osasuna,male,,214,Spain,1592.0,Jagoba Arrasate Elustondo,Jagoba Arrasate,1978-04-22,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,4650.0,Estadio El Sadar,214.0,Spain,2402.0,Guillermo Cuadra Fernández,214.0,Spain,male_la_liga_2020_2021,male
3773497,2021-04-10,2021-04-10 21:00:00,2,1,available,available,2022-12-02 09:04:21.859831,2023-04-28 01:35:16.051381,30,11,Spain,La Liga,90,2020/2021,220,Real Madrid,male,,214,Spain,56.0,Zinédine Zidane,Zinédine Zidane,1972-06-23,78.0,France,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,5341.0,Estadio Alfredo Di Stéfano,214.0,Spain,183.0,Jesús Gil Manzano,214.0,Spain,male_la_liga_2020_2021,male
3773660,2020-12-13,2020-12-13 21:00:00,1,0,available,available,2022-12-01 14:49:02.748131,2023-04-28 06:01:10.173360,13,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,221,Levante UD,male,,214,Spain,219.0,Francisco José López Fernández,Paco López,1967-09-19,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2602.0,Ricardo De Burgos Bengoetxea,214.0,Spain,male_la_liga_2020_2021,male
3773593,2020-09-27,2020-09-27 21:00:00,4,0,available,available,2023-07-25 04:01:57.790373,2023-07-25 04:44:03.367478,3,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,222,Villarreal,male,,214,Spain,21.0,Unai Emery Etxegoien,Unai Emery,1971-11-03,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2402.0,Guillermo Cuadra Fernández,214.0,Spain,male_la_liga_2020_2021,male
3773466,2020-10-01,2020-10-01 21:30:00,0,3,available,available,2023-07-25 03:55:25.794505,2023-07-25 04:40:53.635540,4,11,Spain,La Liga,90,2020/2021,209,Celta Vigo,male,,214,Spain,430.0,Óscar García Junyent,Óscar García,1973-04-26,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,653.0,Abanca-Balaídos,214.0,Spain,2728.0,Carlos del Cerro Grande,214.0,Spain,male_la_liga_2020_2021,male
3773585,2020-10-24,2020-10-24 16:00:00,1,3,available,available,2023-07-25 03:53:35.185506,2023-07-25 04:29:21.140321,7,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,220,Real Madrid,male,,214,Spain,56.0,Zinédine Zidane,Zinédine Zidane,1972-06-23,78.0,France,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2434.0,Juan Martínez Munuera,214.0,Spain,male_la_liga_2020_2021,male
3773552,2021-01-03,2021-01-03 21:00:00,0,1,available,available,2021-05-09 12:03:31.185940,2022-08-04 12:00:00.000000,17,11,Spain,La Liga,90,2020/2021,902,Huesca,male,,214,Spain,766.0,Miguel Ángel Sánchez Muñoz,Míchel,1975-10-30,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,624.0,Estadio El Alcoraz,214.0,Spain,2402.0,Guillermo Cuadra Fernández,214.0,Spain,male_la_liga_2020_2021,male
3773672,2020-10-04,2020-10-04 21:00:00,1,1,available,available,2023-07-25 03:58:44.264327,2023-07-25 04:37:23.452819,5,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,213,Sevilla,male,,214,Spain,741.0,Julen Lopetegui Argote,Julen Lopetegui,1966-08-28,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,183.0,Jesús Gil Manzano,214.0,Spain,male_la_liga_2020_2021,male
3773587,2020-10-17,2020-10-17 21:00:00,1,0,available,available,2023-07-25 04:01:45.160583,2023-07-25 04:34:28.413719,6,11,Spain,La Liga,90,2020/2021,216,Getafe,male,,214,Spain,228.0,José Bordalás Jiménez,Pepe Bordalás,1964-03-05,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,354.0,Coliseum Alfonso Pérez,214.0,Spain,2470.0,César Soto Grado,214.0,Spain,male_la_liga_2020_2021,male
3773656,2020-11-21,2020-11-21 21:00:00,1,0,available,available,2020-11-24 06:29:13.401420,2022-08-04 12:00:00.000000,10,11,Spain,La Liga,90,2020/2021,212,Atlético Madrid,male,,214,Spain,230.0,Diego Pablo Simeone,Diego Simeone,1970-04-28,11.0,Argentina,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,4654.0,	Estádio Cívitas Metropolitano,214.0,Spain,,,,,male_la_liga_2020_2021,male
3773377,2020-12-19,2020-12-19 16:15:00,2,2,available,available,2023-07-25 03:50:34.381454,2023-07-25 03:51:52.970329,14,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,207,Valencia,male,,214,Spain,188.0,Javier Gracia Carlos,Javi Gracia,1970-05-01,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain,male_la_liga_2020_2021,male
3773586,2021-04-29,2021-04-29 19:00:00,1,2,available,available,2021-07-06 16:43:21.218000,2022-08-04 12:00:00.000000,33,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1049,Granada,male,,214,Spain,1597.0,Diego Martínez Penas,Diego Martínez Penas,1980-12-16,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2493.0,Pablo González Fuertes,214.0,Spain,male_la_liga_2020_2021,male
3773372,2021-05-08,2021-05-08 16:15:00,0,0,available,available,2021-05-10 04:24:10.396826,2022-08-04 12:00:00.000000,35,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,212,Atlético Madrid,male,,214,Spain,230.0,Diego Pablo Simeone,Diego Simeone,1970-04-28,11.0,Argentina,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,male_la_liga_2020_2021,male
3773387,2021-05-11,2021-05-11 22:00:00,3,3,available,available,2021-05-13 00:20:44.739341,2022-08-04 12:00:00.000000,36,11,Spain,La Liga,90,2020/2021,221,Levante UD,male,,214,Spain,219.0,Francisco José López Fernández,Paco López,1967-09-19,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,350.0,Estadio Ciudad de Valencia,214.0,Spain,2609.0,José Luis Munuera Montero,214.0,Spain,male_la_liga_2020_2021,male
3773695,2021-05-02,2021-05-02 21:00:00,2,3,available,available,2021-05-07 13:24:24.423335,2022-08-04 12:00:00.000000,34,11,Spain,La Liga,90,2020/2021,207,Valencia,male,,214,Spain,188.0,Javier Gracia Carlos,Javi Gracia,1970-05-01,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,344.0,Estadio de Mestalla,214.0,Spain,2625.0,José María Sánchez Martínez,214.0,Spain,male_la_liga_2020_2021,male
3773369,2021-03-15,2021-03-15 21:00:00,4,1,available,available,2022-12-02 08:56:56.809012,2023-04-28 02:22:22.114288,27,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,902,Huesca,male,,214,Spain,1605.0,Juan José Rojo Martín,Pacheta,1968-03-23,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2559.0,Adrián Cordero Vega,214.0,Spain,male_la_liga_2020_2021,male
3773661,2021-04-22,2021-04-22 22:00:00,5,2,available,available,2021-04-23 20:17:32.331635,2022-08-04 12:00:00.000000,31,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,216,Getafe,male,,214,Spain,228.0,José Bordalás Jiménez,Pepe Bordalás,1964-03-05,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,866.0,Jorge Figueroa Vázquez,214.0,Spain,male_la_liga_2020_2021,male
3773597,2021-03-21,2021-03-21 21:00:00,1,6,available,available,2021-03-22 21:28:32.452567,2022-08-04 12:00:00.000000,28,11,Spain,La Liga,90,2020/2021,210,Real Sociedad,male,,214,Spain,85.0,Imanol Alguacil Barrenetxea,Imanol Alguacil,1971-07-04,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,5043.0,Reale Arena,214.0,Spain,2609.0,José Luis Munuera Montero,214.0,Spain,male_la_liga_2020_2021,male
3773523,2020-12-16,2020-12-16 21:00:00,2,1,available,available,2023-07-25 03:54:28.731114,2023-07-25 04:40:11.813772,19,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,210,Real Sociedad,male,,214,Spain,85.0,Imanol Alguacil Barrenetxea,Imanol Alguacil,1971-07-04,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2625.0,José María Sánchez Martínez,214.0,Spain,male_la_liga_2020_2021,male
3773571,2020-12-22,2020-12-22 22:00:00,0,3,available,available,2022-12-01 14:54:17.777866,2023-04-28 05:40:41.883197,15,11,Spain,La Liga,90,2020/2021,901,Real Valladolid,male,,214,Spain,576.0,Sergio González Soriano,Sergio,1976-11-10,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,622.0,Estadio Municipal José Zorrilla,214.0,Spain,2692.0,Mario Melero López,214.0,Spain,male_la_liga_2020_2021,male
3773428,2020-12-05,2020-12-05 21:00:00,2,1,available,available,2023-07-25 03:50:55.226757,2023-07-25 04:44:09.299901,12,11,Spain,La Liga,90,2020/2021,552,Cádiz,male,,214,Spain,1598.0,Álvaro Cervera Díaz,Álvaro Cervera,1965-09-20,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,4662.0,Estadio Nuevo Mirandilla,214.0,Spain,2470.0,César Soto Grado,214.0,Spain,male_la_liga_2020_2021,male
3764661,2021-01-06,2021-01-06 21:00:00,2,3,available,available,2021-05-07 04:07:28.081860,2022-08-04 12:00:00.000000,2,11,Spain,La Liga,90,2020/2021,215,Athletic Club,male,,214,Spain,211.0,Marcelino García Toral,Marcelino,1965-08-14,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,345.0,San Mamés Barria,214.0,Spain,2728.0,Carlos del Cerro Grande,214.0,Spain,male_la_liga_2020_2021,male
3773526,2021-02-13,2021-02-13 21:00:00,5,1,available,available,2023-07-25 03:50:51.336686,2023-07-25 04:23:57.898904,23,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,206,Deportivo Alavés,male,,214,Spain,187.0,Abelardo Fernández Antuña,Abelardo,1970-04-19,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,866.0,Jorge Figueroa Vázquez,214.0,Spain,male_la_liga_2020_2021,male
3773474,2021-04-05,2021-04-05 21:00:00,1,0,available,available,2021-04-12 07:10:50.227712,2022-08-04 12:00:00.000000,29,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,901,Real Valladolid,male,,214,Spain,576.0,Sergio González Soriano,Sergio,1976-11-10,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2575.0,Santiago Jaime Latre,214.0,Spain,male_la_liga_2020_2021,male
3773625,2021-02-27,2021-02-27 16:15:00,0,2,available,available,2021-11-28 09:47:02.505122,2022-08-04 12:00:00.000000,25,11,Spain,La Liga,90,2020/2021,213,Sevilla,male,,214,Spain,741.0,Julen Lopetegui Argote,Julen Lopetegui,1966-08-28,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,349.0,Estadio Ramón Sánchez Pizjuán,214.0,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain,male_la_liga_2020_2021,male
3773403,2021-01-31,2021-01-31 21:00:00,2,1,available,available,2022-12-02 08:36:08.592852,2023-04-28 08:16:45.884638,21,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,215,Athletic Club,male,,214,Spain,211.0,Marcelino García Toral,Marcelino,1965-08-14,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,male_la_liga_2020_2021,male
3773547,2020-11-29,2020-11-29 14:00:00,4,0,available,available,2020-11-30 09:14:36.663981,2022-08-04 12:00:00.000000,11,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,422,Osasuna,male,,214,Spain,1592.0,Jagoba Arrasate Elustondo,Jagoba Arrasate,1978-04-22,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain,male_la_liga_2020_2021,male
3773415,2021-02-21,2021-02-21 14:00:00,1,1,available,available,2023-07-25 03:10:18.051218,2023-07-25 03:17:10.679932,24,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,552,Cádiz,male,,214,Spain,1598.0,Álvaro Cervera Díaz,Álvaro Cervera,1965-09-20,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2434.0,Juan Martínez Munuera,214.0,Spain,male_la_liga_2020_2021,male
3764440,2021-02-24,2021-02-24 19:00:00,3,0,available,available,2023-07-25 03:06:46.373172,2023-07-25 03:12:39.582957,1,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1042,Elche,male,,214,Spain,509.0,Francisco Escriba Segura,Fran Escribá,1965-05-03,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2634.0,Isidro Díaz de Mera Escuderos,214.0,Spain,male_la_liga_2020_2021,male
3773689,2021-04-25,2021-04-25 16:15:00,1,2,available,available,2022-12-02 09:12:52.250855,2023-04-28 00:44:33.357677,32,11,Spain,La Liga,90,2020/2021,222,Villarreal,male,,214,Spain,21.0,Unai Emery Etxegoien,Unai Emery,1971-11-03,214.0,Spain,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,1.1.0,2.0,2.0,1,Regular Season,361.0,Estadio de la Cerámica,214.0,Spain,2728.0,Carlos del Cerro Grande,214.0,Spain,male_la_liga_2020_2021,male
3773477,2020-11-07,2020-11-07 16:15:00,5,2,available,available,2023-07-25 03:59:53.393191,2023-07-25 04:21:10.335828,9,11,Spain,La Liga,90,2020/2021,217,Barcelona,male,,214,Spain,676.0,Ronald Koeman,Ronald Koeman,1963-03-21,160.0,Netherlands,218,Real Betis,male,,214,Spain,733.0,Manuel Luis Pellegrini Ripamonti,Manuel Pellegrini,1953-09-16,45.0,Chile,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2020_2021,male
303731,2020-02-22,2020-02-22 16:00:00,5,0,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,25,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,322,Eibar,male,,214,Spain,221.0,José Luis Mendilibar Etxebarria,José Luis Mendilibar,1961-03-14,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303532,2020-06-16,2020-06-16 22:00:00,2,0,available,scheduled,2022-12-01 10:49:24.173853,2021-06-13 16:17:31.694000,29,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,205,Leganés,male,,214,Spain,3196.0,Javier Aguirre Onaindía,Javier Aguirre,1958-12-01,147.0,Mexico,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303516,2020-06-27,2020-06-27 17:00:00,2,2,available,scheduled,2022-12-01 11:01:34.955134,2021-06-13 16:17:31.694000,32,11,Spain,La Liga,42,2019/2020,209,Celta Vigo,male,,214,Spain,430.0,Óscar García Junyent,Óscar García,1973-04-26,214.0,Spain,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,653.0,Abanca-Balaídos,214.0,Spain,,,,,male_la_liga_2019_2020,male
303596,2019-12-18,2019-12-18 20:00:00,0,0,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,10,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214.0,Spain,220,Real Madrid,male,,214,Spain,56.0,Zinédine Zidane,Zinédine Zidane,1972-06-23,78.0,France,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303430,2019-09-24,2019-09-24 21:00:00,2,1,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,6,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214.0,Spain,222,Villarreal,male,,214,Spain,182.0,Javier Calleja Revilla,Javi Calleja,1978-05-12,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303725,2020-07-05,2020-07-05 22:00:00,1,4,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,34,11,Spain,La Liga,42,2019/2020,222,Villarreal,male,,214,Spain,182.0,Javier Calleja Revilla,Javi Calleja,1978-05-12,214.0,Spain,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,361.0,Estadio de la Cerámica,214.0,Spain,,,,,male_la_liga_2019_2020,male
303504,2019-11-02,2019-11-02 16:00:00,3,1,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,12,11,Spain,La Liga,42,2019/2020,221,Levante UD,male,,214,Spain,219.0,Francisco José López Fernández,Paco López,1967-09-19,214.0,Spain,217,Barcelona,male,,214,Spain,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,350.0,Estadio Ciudad de Valencia,214.0,Spain,,,,,male_la_liga_2019_2020,male
303451,2019-12-07,2019-12-07 21:00:00,5,2,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,16,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214.0,Spain,1043,Mallorca,male,,214,Spain,1603.0,Vicente Moreno Peris,Vicente Moreno,1974-10-26,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303664,2019-12-14,2019-12-14 16:00:00,2,2,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,17,11,Spain,La Liga,42,2019/2020,210,Real Sociedad,male,,214,Spain,85.0,Imanol Alguacil Barrenetxea,Imanol Alguacil,1971-07-04,214.0,Spain,217,Barcelona,male,,214,Spain,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,1964-02-09,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,5043.0,Reale Arena,214.0,Spain,,,,,male_la_liga_2019_2020,male
303682,2020-02-02,2020-02-02 21:00:00,2,1,available,scheduled,2022-11-12 01:17:24.133378,2021-06-13 16:17:31.694000,22,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,221,Levante UD,male,,214,Spain,219.0,Francisco José López Fernández,Paco López,1967-09-19,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303400,2020-01-25,2020-01-25 16:00:00,2,0,available,scheduled,2020-07-29 05:00:00.000000,2021-06-13 16:17:31.694000,21,11,Spain,La Liga,42,2019/2020,207,Valencia,male,,214,Spain,3580.0,Albert Celades López,Albert Celades,1975-09-29,214.0,Spain,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,344.0,Estadio de Mestalla,214.0,Spain,183.0,Jesús Gil Manzano,214.0,Spain,male_la_liga_2019_2020,male
303634,2020-07-16,2020-07-16 21:00:00,1,2,available,scheduled,2020-09-18 13:16:12.825671,2021-06-13 16:17:31.694000,37,11,Spain,La Liga,42,2019/2020,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,422,Osasuna,male,,214,Spain,1592.0,Jagoba Arrasate Elustondo,Jagoba Arrasate,1978-04-22,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,,male_la_liga_2019_2020,male
303421,2020-07-19,2020-07-19 17:00:00,0,5,available,scheduled,2022-12-01 11:29:05.649590,2021-06-13 16:17:31.694000,38,11,Spain,La Liga,42,2019/2020,206,Deportivo Alavés,male,,214,Spain,2.0,Juan Ramón López Muñiz,Juan Muñiz,1968-11-02,214.0,Spain,217,Barcelona,male,,214,Spain,238.0,Enrique Setién Solar,Quique Setién,1958-09-27,214.0,Spain,1.1.0,2.0,2.0,1,Regular Season,348.0,Estadio de Mendizorroza,214.0,Spain,,,,,male_la_liga_2019_2020,male
